Case anillo Samsung A03,3,6,180,120,160,65,1,0,0,0,0,
Case anillo Samsung A03 core,3,6,180,120,160,65,0,0,0,0,1,
Case anillo Samsung A04E,3,6,180,120,160,65,0,0,0,0,2,
Case anillo Samsung A10s,3,6,180,120,160,65,0,0,1,0,3,
Case anillo Samsung A12,3,6,180,120,160,65,0,2,0,0,0,
Case anillo Samsung A13,3,6,180,85,150,35,0,0,1,0,2,
Case anillo Samsung A14 5g,3,6,180,120,160,65,2,1,1,0,0,
Case Anillo Samsung A22 5g,3,6,180,120,160,65,0,1,0,0,0,
Case anillo Samsung A23 4g,3,6,180,120,160,65,0,1,0,0,0,
Case anillo Samsung A24 4G,3,6,180,120,160,65,1,2,1,0,0,
Case anillo Samsung A32 4g,3,6,180,120,160,65,1,1,0,0,0,
Case anillo Samsung A34,3,6,180,120,160,65,0,1,0,0,1,
Case anillo Samsung A52 A52S A52 5G A52 4G,3,6,180,120,160,65,1,0,0,0,0,
Case anillo Samsung J7,3,6,180,120,160,65,0,1,0,0,0,
Case anillo Vivo  Y11 Y12 Y15,3,6,180,120,160,65,2,0,0,0,1,
Case anillo Vivo  Y15s Y15 4g,3,6,180,120,160,65,2,0,0,0,0,
Case anillo Vivo  Y33 Y51,3,6,180,120,160,65,2,0,0,0,0,
Case anillo Vivo  Y35 Y22 4g,3,6,180,120,160,65,1,0,0,0,0,
Case anillo Xiaomi Redmi 10c,3,6,180,120,160,35,3,0,0,0,1,
Case anillo Xiaomi Redmi 9a,3,6,180,120,160,35,2,0,0,0,0,
Case anillo Xiaomi redmi note 10 pro,3,6,180,120,160,35,0,0,1,0,0,
Case anillo Xiaomi Redmi Note 10s,3,6,180,120,160,35,0,0,1,0,0,
Case anillo Xiaomi Redmi note 11s,3,6,180,120,160,35,1,0,0,0,1,
Case anillo Xiaomi Redmi note 12 4g,3,6,180,120,160,35,3,0,0,0,1,
Case anillo ZTE A52 ,3,6,180,120,160,65,1,0,0,0,0,
Case anillo ZTE Blade V20 smart,3,6,180,120,160,65,0,1,0,0,1,
Case anillo ZTE V30 vita,3,6,180,120,160,65,3,0,0,0,0,
Case mate Huawei Nova 8,3,6,150,120,140,65,1,2,0,0,0,
Case mate iPhone 11,3,6,180,120,140,65,0,0,0,0,3,
Case mate iPhone 11 pro max,3,6,150,120,140,65,4,1,3,0,0,
Case mate iPhone 11 pro max reforzada,3,6,180,120,140,65,0,0,0,0,1,
Case mate iPhone 12 pro ,3,6,180,120,140,65,2,0,1,0,0,
Case mate iPhone 12 pro max,3,6,180,120,140,65,3,0,0,0,1,
Case mate iPhone 12 y 12 pro,3,6,180,120,140,65,2,0,0,0,0,
Case mate iPhone 13 pro max,3,6,180,120,140,65,4,0,0,0,1,
Case mate iPhone 14 pro max,3,6,180,120,140,65,4,0,0,0,2,
Case mate iPhone 6 7 Y 8 Plus,3,6,180,120,140,65,5,0,1,0,0,
Case mate iPhone 7 8SE ,3,6,180,120,140,65,6,0,0,0,3,
Case mate iPhone X XS,3,6,150,120,140,65,2,0,0,0,0,
Case mate MOTO E6 play,3,6,150,120,140,65,2,0,0,0,0,
Case mate MOTO E6 plus,3,6,150,120,140,65,1,0,0,0,0,
Case mate MOTO G8 plus,3,6,150,120,140,65,1,0,0,0,0,
Case mate MOTO G8 power lite,3,6,150,70,120,10,5,0,2,0,0,
Case mate Samsung A01,3,6,150,120,140,65,8,4,3,2,0,
Case mate Samsung A10s,3,6,150,90,120,50,2,0,0,0,0,
Case mate Samsung A31,3,6,150,70,120,10,0,2,2,0,0,
Case mate Samsung A52s,3,6,180,120,140,65,0,2,0,0,2,
Case mate Samsung A70,3,6,150,120,140,65,2,0,0,0,1,
Case mate Samsung A80,3,6,180,120,140,65,0,1,0,0,0,
Case mate Samsung J6 plus,3,6,180,120,140,65,0,1,0,0,0,
Acrigel mate Iphone 13,3,6,200,150,120,50,0,1,0,0,0,
Case Samsung S7,3,6,120,60,100,30,0,1,0,0,0,
Celular Alcatel 5033,7,6,1900,1650,1800,1350,1,1,0,0,8,
Celular blu z4,7,6,450,320,400,220,1,0,0,0,1,
Celular Boombox b113,7,6,450,300,400,190,1,0,1,0,0,
Celular doppio 1811,7,6,450,350,400,250,1,0,0,0,2,
Celular MOTO E13,7,6,2900,2600,2800,2200,0,0,0,0,0,
Celular MOTO E20,7,6,2400,2000,2300,1680,0,0,0,0,1,
Celular Naomi Case gold,7,6,900,750,850,600,1,0,0,0,0,
Celular Samsung A04E,7,6,2400,2000,2300,1661,1,0,0,0,0,
Celular ZTE L9,7,6,1900,1550,1750,1030,0,0,1,0,0,
Chip ATT,1,6,80,30,50,0,0,0,3,0,0,
Chip Bait,1,6,50,25,40,0,0,0,0,0,0,
Chip Movistar,1,6,80,30,50,0,0,0,1,0,0,
Chip telcel Plan 100,1,6,100,35,60,0,0,0,2,0,0,
Chip telcel Plan 50,1,6,50,25,40,0,0,0,10,0,0,
Chip Unefon,1,6,80,30,50,0,0,0,2,0,1,
Chip Virgin,1,6,100,20,40,0,0,0,0,0,0,
Convertidor de audio tipo C a 3.5mm VO5701,2,6,180,55,130,30,0,1,1,0,0,
Convertidor de corriente Europeo,2,6,50,25,40,12,8,0,3,20,3,
Cristal de camara iPhone 11 pro 11 pro max,2,6,200,100,170,45,0,0,0,0,3,
Cristal de camara iPhone 12,2,6,200,100,170,45,0,0,0,0,1,
Cubo 1Hora 2.1A GAR077,2,1,90,52,75,27,4,0,0,0,0,
Cubo 1hora GAR107,2,1,80,40,60,22,8,2,8,0,0,
Cubo 1Hora tipo C a iPhone GAR155,2,1,200,110,140,65,4,0,0,0,3,
Cubo Lg 2A,2,6,50,40,45,25,6,0,0,0,4,
Cubo Moreka P001 tipo C,2,6,200,80,110,55,0,0,0,0,2,
Cubo Moreka USB M168,2,6,60,25,50,15,0,0,0,0,2,
Cubo Ridgeway 2.4A CHA21,2,6,60,25,50,15,0,0,2,0,0,
Cubo Travel 3 puertos usb,2,6,100,30,80,18,0,0,5,0,0,
Diadema Gamer GM006,2,6,280,180,260,120,1,0,2,0,3,
Diadema Gamer Moreka G10,2,6,200,140,180,90,3,2,2,0,2,
Diadema inalambrica 1Hora AUT202,2,1,450,280,400,155,4,2,3,25,0,
Diadema inalambrica 450BT,2,6,250,180,210,110,0,0,2,0,2,
Diadema inalambrica Bose,2,6,450,280,400,220,1,0,1,0,0,
Diadema inalambrica Catear orejas de gato,2,6,430,270,350,160,1,0,1,0,0,
Diadema inalambrica Dinosaurio KE21,2,6,400,270,350,160,0,2,0,0,0,
Diadema inalambrica Hello kitty Stitch,2,6,450,280,400,160,1,1,0,0,0,
Diadema inalambrica KBOD,2,6,400,270,350,160,1,0,0,0,0,
Diadema inalambrica Moreka ST1 ST3,2,6,170,90,140,45,2,0,1,0,0,
Diadema inalambrica Moreka ST2 ST28,2,6,180,100,150,45,0,0,1,0,0,
Diadema inalambrica Stelau B30,2,6,400,200,370,140,1,0,0,0,0,
Diadema inalambrica Stelau orejas de gato,2,6,400,270,350,150,0,1,1,0,0,
Diadema inalambrica Transhine EN6178G,2,6,250,140,230,90,0,2,0,0,0,
Diadema inalambrica Y08,2,6,200,100,170,65,1,0,0,0,0,
Diadema inalmbrica Transhine EN6179G,2,6,390,220,360,150,0,1,1,0,0,
Extension usb,2,6,30,12,20,4,6,3,3,0,0,
Funda 2 en 1 Huawei Honor X8a,3,6,200,120,150,65,1,0,1,0,0,
Funda 2 en 1 Huawei Honor X9a,3,6,200,120,150,65,2,0,1,0,0,
Funda 2 en 1 Huawei Nova 10se,3,6,200,120,150,65,3,0,0,0,0,
Funda 2 en 1 Huawei Y9s,3,6,200,120,150,65,2,0,1,0,0,
Funda 2 en 1 iPhone 11,3,6,200,120,150,65,8,0,0,0,0,
Funda 2 en 1 MOTO E13,3,6,200,120,150,65,1,0,1,0,0,
Funda 2 en 1 Moto E20,3,6,200,120,150,65,0,0,1,0,0,
Funda 2 en 1 Moto E22,3,6,200,120,150,65,1,0,0,0,0,
Funda 2 en 1 Moto E22 E22i,3,6,200,120,150,65,1,0,1,0,0,
Funda 2 en 1 MOTO E32,3,6,200,120,160,70,9,0,1,0,0,
Funda 2 en 1 Moto G22,3,6,200,120,150,65,2,0,0,0,0,
Funda 2 en 1 Moto G32,3,6,200,120,150,65,3,0,1,0,0,
Funda 2 en 1 Moto G60,3,6,200,120,150,65,1,0,1,0,0,
Funda 2 en 1 Oppo reno 7 4g,3,6,200,120,150,65,4,0,1,0,0,
Funda 2 en 1 Samsung A02s,3,6,200,120,150,65,6,0,1,0,0,
Funda 2 en 1 Samsung A10s,3,6,200,120,150,65,6,0,1,0,1,
Funda 2 en 1 Samsung A14 5g ,3,6,200,120,150,65,2,0,1,0,0,
Funda 2 en 1 Samsung A24,3,6,200,120,150,65,1,0,0,0,0,
Funda 2 en 1 Samsung A32 4g,3,6,200,120,150,65,4,0,1,0,0,
Funda 2 en 1 Xiaomi Redmi 10C,3,6,200,120,150,65,0,0,1,0,0,
Funda 2 en 1 Xiaomi Redmi 12C,3,6,200,120,150,65,0,0,1,0,1,
Funda 2 en 1 Xiaomi redmi 9a,3,6,200,120,150,65,2,0,1,0,0,
Funda 2 en 1 Xiaomi redmi Note 11s,3,6,200,120,150,65,2,0,1,0,0,
Funda 2 en1 Samsung A04e,3,6,200,120,150,50,3,0,0,0,0,
Funda 2 en1 Samsung A04s,3,6,200,120,150,50,0,0,1,0,4,
Funda 2 piezas con diseño Oppo Reno 7 4g,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas diseño iPhone 11,3,6,180,120,160,70,2,0,0,0,0,
Funda 2 piezas diseño Samsung A32 4g,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas diseño Xiaomi redmi note 9,3,6,180,120,160,70,1,0,0,0,0,
Funda 2 piezas Huawei P20 lite,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas Huawei Y7P,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas Huawei Y9 2019,3,6,180,120,160,70,0,0,1,0,0,
Funda 2 piezas Huawei Y9 prime,3,6,180,120,160,70,0,0,1,0,0,
Funda 2 piezas iPhone 11 pro,3,6,180,120,160,70,0,2,0,0,0,
Funda 2 piezas iPhone 12 pro max,3,6,180,120,160,70,1,0,0,0,0,
Funda 2 piezas iPhone 13 pro,3,6,180,120,160,70,0,0,0,0,1,
Funda 2 piezas iPhone 14 plus y max,3,6,180,120,160,70,1,0,0,0,0,
Funda 2 piezas iPhone 6 7 8,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas iPhone XR,3,6,180,120,160,70,0,0,0,0,1,
Funda 2 piezas Moto E6 plus,3,6,180,120,160,70,0,0,0,0,14,
Funda 2 piezas Moto G styles 2021,3,6,180,120,160,70,0,2,0,0,0,
Funda 2 piezas Moto G50 5g,3,6,180,85,150,60,0,2,0,0,0,
Funda 2 piezas Moto G8,3,6,180,120,160,70,0,1,0,0,0,
Funda 360 2 piezas Moto ONE FUSION,3,6,180,120,160,70,0,1,0,0,9,
Funda 2 piezas Realme C21,3,6,180,120,160,70,0,0,1,0,13,
Funda 360 2 piezas Samsung A01,3,6,180,120,160,70,0,1,0,0,8,
Funda 360 2 piezas Samsung A23 5g,3,6,180,120,160,70,0,0,0,0,18,MVtenia 5 difuminado
Funda 2 piezas Xiaomi Note 10 Note 10s,3,6,180,120,160,70,0,0,1,0,7,
Funda 2 piezas Xiaomi note 9,3,6,180,120,160,70,0,0,0,0,2,
Funda 2 piezas Xiaomi Redmi 10c y 12c,3,6,200,120,150,55,6,0,0,0,7,
Funda 2 piezas Xiaomi Redmi 9,3,6,180,120,160,70,0,1,0,0,3,
Funda 2 piezas Xiaomi Redmi 9A,3,6,180,120,160,70,0,1,1,0,2,
Funda 2 piezas Xiaomi Redmi note 10,3,6,180,120,160,70,0,1,0,0,0,
Funda 2 piezas Xiaomi Redmi note 10 pro,3,6,180,120,160,70,0,1,0,0,9,
Funda 3 piezas con diseño Oppo Reno 7 4g,3,6,180,120,160,70,1,3,0,0,0,
Funda 3 piezas con diseño Samsung A21s,3,6,180,120,160,70,0,1,0,0,0,
Funda 3 piezas iPhone 11 pro max,3,6,180,120,160,65,1,0,0,0,0,
Funda 3 piezas iPhone 12 pro max,3,6,180,120,160,65,0,1,0,0,9,
Funda 3 piezas iPhone 12 pro max reforzada,3,6,200,120,160,65,3,0,0,0,8,
Funda 3 piezas iPhone 14,3,6,180,120,160,65,0,0,0,0,11,
Funda 3 piezas iPhone 14 pro max,3,6,180,120,160,65,0,1,0,0,9,
Funda 3 piezas iPhone X,3,6,180,120,160,65,0,1,0,0,2,
Funda 3 piezas LG Stylo 6 reforzada,3,6,180,120,160,65,1,0,0,0,0,
Funda 3 piezas MOTO G8 power lite,3,6,180,120,160,65,0,0,1,0,3,
Funda 3 piezas Samsung A20,3,6,180,120,160,65,0,1,0,0,1,
Funda 360 2 piezas Oppo A53,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 2 piezas diseño Huawei P smart 2020,3,6,180,120,160,70,3,0,0,0,1,
Funda 360 2 piezas diseño Xiaomi redmi 9c 10c,3,6,180,120,160,70,1,0,4,0,2,
Funda 360 2 piezas Huawei Honor X9,3,6,180,120,160,65,2,0,0,0,5,
Funda 360 2 piezas Huawei Nova 6SE Nova 7i,3,6,180,120,160,70,2,0,0,0,2,
Funda 360 2 piezas Huawei Y6p 2022,3,6,180,120,160,70,1,0,0,0,3,
Funda 360 2 piezas iPhone 6 7 y 8 ,3,6,180,120,150,70,0,0,3,0,1,
Funda 360 2 piezas iPhone 6 7 y 8 plus,3,6,180,120,150,70,1,0,1,0,0,
Funda 360 2 piezas Moto G10 G20 G30,3,6,180,120,160,70,2,0,0,0,0,
Funda 360 2 piezas MOTO G60s,3,6,180,120,160,65,1,0,0,0,0,
Funda 360 2 piezas MOTO G9 play E7 plus,3,6,180,120,160,65,1,0,2,0,3,
Funda 360 2 piezas Moto G9 power ,3,6,180,120,160,70,0,1,0,0,3,
Funda 360 2 piezas Oppo A57 A77,3,6,180,120,160,70,2,1,0,0,12,MV TENIA 7 DIFUMINADO
Funda 360 2 piezas Oppo A57 A77 reforzada,3,6,200,120,150,70,1,0,0,0,0,
Funda 360 2 piezas Oppo A72,3,6,180,120,160,70,1,0,0,0,1,
Funda 360 2 piezas OPPO Reno 6 lite,3,6,180,120,160,65,2,0,0,0,9,tenia 8 difuminado
Funda 360 2 piezas Samsung A02,3,6,180,120,160,70,1,0,0,0,1,
Funda 360 2 piezas Samsung A02s A03s,3,6,180,120,160,70,1,1,1,0,0,
Funda 360 2 piezas Samsung A03,3,6,200,130,180,80,1,0,0,0,1,
Funda 360 2 piezas Samsung A03 A04e ,3,6,180,120,160,70,3,0,0,0,1,
Funda 360 2 piezas Samsung A03 core,3,6,180,120,160,65,6,0,1,0,0,
Funda 360 2 piezas Samsung A04 A04s,3,6,180,120,160,65,2,2,0,0,8,tenia 8 difuminado
Funda 360 2 piezas Samsung A10s,3,6,180,120,160,65,0,0,1,0,0,
Funda 360 2 piezas Samsung A21,3,6,180,120,160,65,1,0,0,0,5,
Funda 360 2 piezas Samsung A22 4g,3,6,180,120,160,65,1,0,0,0,0,
Funda 360 2 piezas Samsung A23 4g,3,6,180,130,180,80,2,0,0,0,0,
Funda 360 2 piezas Samsung A34 5g,3,6,180,120,160,70,3,0,0,0,1,
Funda 360 2 piezas Samsung M31,3,6,180,120,160,65,2,2,0,0,5,
Funda 360 2 piezas Samsung M51,3,6,180,120,160,65,1,1,0,0,0,
Funda 360 2 piezas Samsung Note 20 ultra,3,6,180,120,160,65,1,0,0,0,0,
Funda 360 2 piezas Samsung S20 plus,3,6,180,120,150,70,1,0,0,0,0,
Funda 360 2 piezas Xiaomi Note 9,3,6,180,120,160,65,0,0,4,0,0,
Funda 360 3 piezas con diseño Oppo A57,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 3 piezas diseño Huawei Y9 prime,3,6,200,130,180,80,1,0,0,0,1,
Funda 360 3 piezas diseño Oppo A17,3,6,180,120,160,70,2,0,0,0,1,
Funda 360 3 piezas diseño Xiaomi redmi 12C,3,6,180,120,160,70,0,0,0,0,2,
Funda 360 3 piezas diseño Xiaomi Redmi 9a,3,6,200,130,180,80,1,0,0,0,5,
Funda 360 3 piezas diseño Xiaomi redmi note 9c 10c,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 3 piezas Huawei Honor X7A,3,6,200,130,180,80,0,0,0,0,2,
Funda 360 3 piezas Huawei Honor X9,3,6,200,130,180,80,0,0,0,0,3,
Funda 360 3 piezas Huawei Y7a,3,6,200,130,180,80,0,1,0,0,4,
Funda 360 3 piezas Huawei Y8s,3,6,200,130,180,80,0,1,0,0,4,
Funda 360 3 piezas Huawei Y9 prime,3,6,200,130,180,80,1,0,1,0,0,
Funda 360 3 piezas iPhone 12 mini ,3,6,180,12,160,65,1,0,0,0,0,
Funda 360 3 piezas iPhone 12 y 12 pro,3,6,200,140,180,65,1,1,1,0,1,
Funda 360 3 piezas iPhone 14 plus y  max,3,6,180,120,160,65,1,0,0,0,0,
Funda 360 3 piezas iPhone 7 Plus,3,6,180,120,150,70,0,0,1,0,0,
Funda 360 3 piezas LG K51 reforzada,3,6,180,120,160,65,2,0,0,0,0,
Funda 360 3 piezas MOTO E22 E22i,3,6,200,130,180,80,0,0,1,0,0,
Funda 360 3 piezas Moto E6 plus,3,6,180,120,160,70,0,0,2,0,0,
Funda 360 3 piezas MOTO G10 G20 G30,3,6,200,130,180,80,1,1,0,0,0,
Funda 360 3 piezas MOTO G32,3,6,200,130,180,80,2,0,0,0,0,
Funda 360 3 piezas MOTO G50,3,6,200,130,180,80,0,0,2,0,0,
Funda 360 3 piezas MOTO G51 5g,3,6,200,130,180,80,1,0,0,0,0,
Funda 360 3 piezas MOTO G60,3,6,200,130,180,80,0,1,0,0,0,
Funda 360 3 piezas MOTO G9 power,3,6,180,120,160,65,2,0,0,0,0,
Funda 360 3 piezas Oppo A57 A77,3,6,200,130,180,80,0,1,0,0,0,
Funda 360 3 piezas Oppo Reno 5 lite,3,6,200,130,180,80,0,1,0,0,1,
Funda 360 3 piezas Oppo reno 6 lite,3,6,200,130,180,80,1,0,0,0,0,
Funda 360 3 piezas Realme C21,3,6,200,130,180,80,2,1,0,0,0,
Funda 360 3 piezas Samsung A02s A03s,3,6,200,130,180,80,0,3,1,0,2,
Funda 360 3 piezas Samsung A03 core,3,6,200,130,180,80,0,0,0,0,3,
Funda 360 3 piezas Samsung a03 reforzada,3,6,200,120,150,70,3,0,0,0,4,
Funda 360 3 piezas Samsung A10s,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 3 piezas Samsung A11 reforzada,3,6,200,140,180,70,1,0,0,0,0,
Funda 360 3 piezas Samsung A12,3,6,200,130,180,80,1,0,1,0,0,
Funda 360 3 piezas Samsung A13 4g,3,6,180,120,150,70,2,0,1,0,0,
Funda 360 3 piezas Samsung A13 5g,3,6,200,130,180,80,1,0,0,0,0,
Funda 360 3 piezas Samsung A14 4g 5g,3,6,180,120,160,65,2,0,0,0,0,
Funda 360 3 piezas Samsung A21s,3,6,200,130,180,80,0,0,1,0,0,
Funda 360 3 piezas Samsung A22 4g reforzada,3,6,200,130,180,80,7,0,0,0,0,
Funda 360 3 piezas Samsung A22 5g,3,6,180,120,150,70,2,0,1,0,0,
Funda 360 3 piezas Samsung A23 4g,3,6,180,120,150,70,1,1,0,0,1,
Funda 360 3 piezas Samsung A32 4g,3,6,200,130,180,80,0,1,0,0,0,
Funda 360 3 piezas Samsung A32 5g,3,6,200,130,180,80,2,0,0,0,0,
Funda 360 3 piezas Samsung A34 5g reforzada,3,6,50,0,0,0,3,0,0,0,0,
Funda 360 3 piezas Samsung A51,3,6,200,130,180,80,1,0,0,0,6,
Funda 360 3 piezas Samsung A53 5g,3,6,180,120,160,65,3,1,0,0,0,
Funda 360 3 piezas Samsung M31,3,6,200,130,180,80,0,1,0,0,1,
Funda 360 3 piezas Xiaomi note 10 ,3,6,200,130,180,80,0,0,0,0,1,
Funda 360 3 piezas Xiaomi note 10 pro,3,6,200,130,180,80,1,1,0,0,3,
Funda 360 3 piezas Xiaomi note 11s,3,6,200,130,180,80,0,0,0,0,2,
Funda 360 3 piezas Xiaomi note 9s,3,6,180,120,160,70,0,0,1,0,0,
Funda 360 3 piezas Xiaomi redmi 10,3,6,200,130,180,80,0,1,0,0,1,
Funda 360 3 piezas Xiaomi redmi 10A 9C,3,6,200,130,180,80,2,1,1,0,3,
Funda 360 3 piezas Xiaomi redmi 10C y 12C,3,6,200,130,180,80,1,0,1,0,0,
Funda 360 3 piezas Xiaomi Redmi 9,3,6,200,130,180,80,3,0,0,0,0,
Funda 360 3 piezas Xiaomi Redmi A1,3,6,200,130,180,80,1,0,0,0,0,
Funda 360 2 piezas Huawei P40 lite Nova 6se Nova 7i,3,6,180,120,160,70,1,0,0,0,1,
Funda 360 2 piezas Huawei Y9 prime,3,6,180,120,160,70,0,1,0,0,0,
Funda 360 2 piezas Huawei Y9S,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 2 piezas iPhone X XS,3,6,180,120,160,70,0,1,0,0,0,
Funda 360 2 piezas MOTO E7 power,3,6,180,120,160,70,0,0,1,0,0,
Funda 360 2 piezas MOTO G8 power,3,6,180,120,160,70,0,0,0,0,1,
Funda 360 2 piezas Samsung A12,3,6,180,120,160,70,0,0,0,0,5,
Funda 360 2 piezas Samsung A13 4g,3,6,180,120,160,70,0,0,0,0,5,
Funda 360 2 piezas Samsung A30,3,6,180,120,160,70,0,0,1,0,5,
Funda 360 2 piezas Xiaomi note 10a,3,6,180,120,160,70,0,1,0,0,10,
Funda 360 diseño iPhone 13 pro,3,6,180,120,160,70,1,0,0,0,0,
Funda 360 diseño MOTO E13,3,6,180,120,160,70,0,1,0,0,0,
Funda 360 diseño MOTO G50,3,6,180,120,160,70,5,0,0,0,0,
Funda 360 diseño MOTO G8 power lite,3,6,180,120,160,70,0,2,0,0,0,
Funda 360 diseño MOTO G9 play E7 plus,3,6,180,120,160,70,2,1,0,0,0,
Funda 360 diseño Oppo A72,3,6,180,120,160,70,0,2,0,0,0,
Funda 360 Oppo A57 A77,3,6,180,120,160,70,0,0,0,0,9,
Funda 360 Samsung A04,3,6,180,120,160,70,0,0,0,0,9,
Funda de lona economica ,3,6,100,60,80,20,9,2,8,6,0,
Funda de lona economica G530,3,6,100,60,125,34,5,5,0,0,3,
Funda de lona universal 4.5P,3,6,150,85,125,34.5,0,1,0,0,2,
Funda de lona universal 5.1P,3,6,150,85,125,44.5,0,2,0,0,0,
Funda de lona universal 5.3P,3,6,150,85,125,44.5,1,1,0,0,0,
Funda de lona universal 5.5P,3,6,150,85,125,44.5,1,1,3,5,0,
Funda de lona universal 5P,3,6,150,85,125,34.5,1,1,2,4,7,
Funda de lona universal 6.5P,3,6,150,85,125,44.5,0,1,2,5,0,
Funda de lona universal 6P,3,6,150,85,125,44.5,2,0,3,0,0,
Funda de piel chica,3,6,150,70,130,35,0,2,0,0,0,
Funda de piel universal 5.5P,3,6,150,100,130,44.5,6,1,1,2,0,
Funda de piel universal 5P,3,6,150,100,130,44.5,4,2,3,1,8,
Funda de piel universal 6.5P,3,6,150,100,130,44.5,5,2,2,0,2,
Funda de piel universal 6P,3,6,150,100,130,44.5,6,1,2,1,0,
Funda 2 piezas iPhone 12 mini,3,6,180,120,160,70,1,0,0,0,9,
Funda diseño 2 piezas iPhone 11,3,6,180,120,160,70,0,1,0,0,10,
Funda diseño 3 piezas iPhone 11,3,6,180,120,160,70,0,1,0,0,3,
Funda diseño 3 piezas iPhone 13 ,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño 3 piezas iPhone 7 8 plus,3,6,180,120,160,70,0,0,0,0,4,
Funda diseño 3 piezas MOTO E13,3,6,180,120,160,70,0,1,0,0,0,
Funda diseño 3 piezas MOTO E6 PLAY,3,6,180,120,160,70,0,1,0,0,1,
Funda diseño Huawei mate 20 lite,3,6,180,120,160,70,0,1,0,0,4,
Funda diseño Huawei P smart,3,6,180,120,160,70,1,0,0,0,2,
Funda diseño Huawei P30 lite,3,6,180,70,150,25,2,0,0,0,4,
Funda diseño Huawei Y60,3,6,180,120,160,70,1,0,0,0,1,
Funda diseño HUAWEI Y7 2019,3,6,180,120,160,70,2,0,0,0,10,
Funda diseño Huawei Y9 prime,3,6,180,120,160,70,0,0,1,0,8,
Funda diseño iPhone 11,3,6,180,120,160,70,0,0,2,0,0,
Funda diseño iPhone 12 y 12 pro,3,6,180,120,160,70,0,0,0,0,10,
Funda diseño iPhone 13 pro,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño iPhone 5,3,6,180,120,160,70,0,0,0,0,8,
Funda diseño iPhone 6 7 8,3,6,180,70,150,25,0,0,2,0,8,
Funda diseño iPhone 7 8 plus,3,6,180,70,150,25,3,0,1,0,0,
Funda diseño iPhone X XS ,3,6,180,120,160,70,3,1,2,0,7,
Funda diseño iPhone XS max,3,6,180,120,160,70,1,0,0,0,14,
Funda diseño LG K41s ,3,6,150,120,150,100,1,0,0,0,7,
Funda diseño MOTO E7,3,6,180,120,160,70,1,0,0,0,5,
Funda diseño Moto E7 power E7i power,3,6,150,70,120,40,0,0,0,0,9,
Funda diseño MOTO E7i power,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño MOTO Edge 20,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño Moto G10 G20 G30,3,6,180,70,150,25,5,1,1,0,8,
Funda Diseño Moto G7 Plus,3,6,180,120,160,70,0,1,0,0,0,
Funda diseño MOTO One vision P40,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño Oppo A54 4g,3,6,180,70,150,25,1,0,0,0,0,
Funda diseño OPPO A57,3,6,180,70,150,25,1,0,2,0,0,
Funda diseño Oppo reno 7 4g,3,6,180,70,150,25,2,0,0,0,0,
Funda diseño s23 ultra ,3,6,180,70,150,25,1,0,0,0,0,
Funda diseño Samsung A01 ,3,6,180,120,160,70,0,0,1,0,0,
Funda diseño Samsung A01 CORE,3,6,180,120,160,70,0,3,0,0,0,
Funda diseño Samsung A02s A03s,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño Samsung A03,3,6,180,70,150,25,3,0,0,0,0,
Funda diseño Samsung A04,3,6,180,70,150,25,1,0,0,0,0,
Funda diseño Samsung A04s,3,6,180,70,150,25,4,0,1,0,0,
Funda diseño Samsung A10,3,6,150,100,130,60,0,1,0,0,0,
Funda diseño Samsung A12,3,6,180,120,160,70,1,0,0,0,0,
Funda diseño Samsung A13 4g,3,6,180,70,150,25,1,0,0,0,0,
Funda diseño Samsung A20s,3,6,180,70,150,25,0,0,1,0,0,
Funda diseño Samsung A21s,3,6,180,120,160,70,0,0,1,0,0,
Funda diseño Samsung A31,3,6,180,120,160,70,0,1,0,0,0,
Funda diseño Samsung A32 4g,3,6,180,70,150,25,3,0,0,0,0,
Funda diseño Samsung A50 A30S A50S,3,6,180,120,160,70,0,1,0,0,0,
Funda diseño Samsung A51,3,6,180,120,160,70,0,1,0,0,0,
Funda diseño Samsung A53 4g,3,6,180,70,150,25,3,0,0,0,0,
Funda diseño Xiaomi Redmi Note 10,3,6,180,70,150,25,2,0,0,0,0,
Funda diseño Xiaomi redmi note 9t M3,3,6,180,120,160,70,2,0,0,0,0,
Funda diseño ZTE L210,3,6,180,120,160,70,1,1,0,0,0,
Funda mandala iPhone 7,3,6,100,70,70,70,1,0,0,0,0,
Funda para agua ,3,6,60,30,50,15,4,4,7,20,1,
Funda rezagada Alcatel,3,6,50,0,0,0,13,0,0,0,0,
Funda rezagada Hisense,3,6,50,0,0,0,7,0,0,0,0,
Funda rezagada HTC,3,6,50,0,0,0,3,0,0,0,4,
